AT,V,AP,RH,PE
26.71,68.3,1015.07,62.7,434.9533005
23.79,58.49,1011,75.39,445.87
25.11,67.32,1014.49,58.39,443.6366995
20.55,65.46,1013.87,58.09,450.5366995
10.66,41.93,1016.12,94.16,481.3166995
5.11,42.07,1004.28,81.8,488.1166995
9.87,42.74,1024.61,87.74,472.6066995
14.39,43.56,1012.97,59.17,469.35
16.96,63.31,1016.42,77.09,452.4333005
28.61,72.29,1011.61,45.33,446.77
21.31,49.39,1020.18,71.35,457.0466995
18.32,65.94,1012.74,86.77,448.7933005
27.11,69.75,1009.74,85.67,433.28
28.5,73.77,1002.82,86.38,429.9933005
25.44,66.54,1011.9,56.76,436.2833005
17.03,43.99,1021.5,82.32,458.5433005
25.32,71.94,1009.94,62.93,433.3533005
21.58,67.25,1017.39,79,446.15
7.64,40.81,1026.67,95.24,485.0866995
27.02,71.77,1006.38,72.1,428.1
13.58,44.47,1029.91,70.41,468.8566995
17.69,65.46,1013.72,67.28,446.7833005
26.51,50.05,1006.75,65.34,440.22
19.48,58.79,1017.6,88.72,450.55
14.79,38.73,999.83,86.45,468.5733005
20.65,50.59,1016.22,68.57,456.9466995
10.53,41.26,1007.48,98.74,474.2533005
8.2,41.14,1025.24,96.26,472.3333005
11.73,40.64,1020.68,96.98,478.7666995
26.11,47.43,1009.01,56.09,447.0666995
21.09,50.9,1012.42,69.09,456.09
24.08,49.3,1003.23,70.42,445.1666995
24.2,63.21,1012.25,79.86,447.3233005
28.73,50.05,1005.79,52.4,438.0566995
6.17,41.31,1002.49,87.59,481.27
17.94,37.2,1012.64,68.11,467.65
12.74,39.13,1008.19,94.81,470.2766995
26.51,44.57,1007.56,52.23,447.0266995
20.97,44.63,1007.64,73.69,453.26
23.84,68.94,1007.45,71.35,436.05
23.51,57.32,1012.55,53.6,442.8733005
22.85,47.43,1008.13,66.36,448.15
24.84,59.22,1013.18,83.08,442.7
24.7,44.57,1008.24,57.62,442.9433005
18.46,42.18,1001.47,97.61,458.67
24.61,62.96,1020.1,63.83,445.79
15.54,41.23,995.45,83.73,463.06
15.7,42.99,1007.51,76.05,464.59
27.18,64.44,1012.81,61.27,442.0066995
11.02,39.96,1025.64,93.58,465.7033005
14.56,53.82,1016.37,64.46,461.9333005
29,77.54,1011.33,75.13,431.37
15.34,41.23,996.87,86.56,463.4533005
25.42,69.71,1009.29,82.5,437.2966995
29.63,69.71,1009.04,67.26,435.27
10.38,43.02,1013.37,78.53,474.44
23.55,58.79,1010.78,78.47,447.01
8.07,41.17,1019.4,86.43,486.2466995
28.19,67.45,1013.97,49.76,433.0633005
16.41,44.92,1024.27,84.16,462.12
18.14,49.78,1002.95,100.09,449.7333005
28.79,70.79,1003.83,65.9,423.9333005
4.47,35.19,1018.78,92.68,489.1366995
28.2,66.75,1018.35,60.18,431.7533005
11.97,42.32,1016.95,88.32,469.6866995
22.3,74.87,1009.69,86.18,441.0733005
23.89,48.41,1010.48,62.31,441.83
10.32,38.91,1012.11,81.49,480.8766995
6.05,42.85,1013.09,91.88,483.3133005
27.78,68.67,1005.59,59.17,439.92
7.06,41.74,1021.95,90.38,447.2633005
10.79,39.82,1012.89,88.25,478.2133005
11.7,25.36,1008.65,92.11,469.1733005
20.37,52.05,1012.34,62.57,454.4033005
7.61,38.06,1021.16,83.22,482.4333005
23.27,67.9,1006.17,71.01,445.5433005
21.94,58.79,1010.3,88.21,445.8133005
10.02,42.44,1014.57,99.16,478.5
25.61,67.69,1009.22,68.76,439.4866995
22.61,45.38,1013.92,62.91,459.53
28.61,70.36,1006.95,73.06,441.8666995
12.57,41.79,1014.99,87.8,460.1733005
28.78,60.07,1014.54,49.03,438.0333005
5.66,39.42,1024.7,78.52,480.4033005
7.94,40.56,1023.25,80.84,489.7166995
4.56,40.27,1011.13,80.24,495.5766995
18.59,65.06,1015.75,80.72,450.4
22.39,48.14,1014.56,64.31,446.8733005
11.84,40.05,1014.54,86.78,475.5266995
26.9,60.93,1007.1,67.32,434.1633005
30.2,71.85,1008.25,59.1,425.21
27.19,62.91,1011.57,53.66,446.5066995
7.96,38.91,1016.35,89.17,482.17
8.37,40.92,1021.82,86.03,476.02
30.2,69.59,1008.9,67.32,436.3666995
23.81,60.08,1017.29,62.66,452.0366995
23.53,72.24,1010.84,94.33,434.9833005
16.09,65.46,1013.84,85.52,453.1733005
11.63,41.5,1013.6,87.11,479.0066995
17.1,62.1,1020.39,93.63,451.6933005
13.77,42.86,1012.86,88.83,471.94
28.14,51.43,1012.16,52.67,443.6233005
23.46,73.18,1012.07,88.14,438.62
23.85,72.43,1008.01,88.34,440.7266995
13.33,40.64,1020.92,91.47,472.3633005
15.61,40.89,1010.48,80.26,469.0066995
25.08,58.49,1011.1,64.47,445.1933005
12.73,37.73,1021.89,61.76,472.5966995
22.74,61.87,1009.66,55.03,444.59
16.58,43.99,1021.81,79.29,456.9633005
30.56,69.14,1007.49,71,430.5533005
21.09,59.8,1016.94,76.95,450.2733005
23.43,71.97,1009.42,94.27,443.8966995
21.46,51.61,1010.91,76.41,455.5733005
8.75,40.22,1008.96,90.53,484.5066995
19.27,43.14,1013.17,39.85,463.14
25.57,62.96,1019.92,58.34,443.1033005
14.26,44.47,1028.81,72.19,464.0633005
14.17,42.86,1030.94,66.47,464.4933005
17.48,40.89,1011.39,62.45,464.2966995
21.99,71.85,1009.5,74.77,441.1
32.31,77.95,1010.15,62.17,431.8566995
14.38,40.71,1023.46,66.12,473.41
28.54,71.94,1007.4,65.99,430.91
25.06,74.33,1014.05,69.02,437.27
8.22,41.82,1032.77,71.63,477.86
15.23,44.9,1007.75,81.34,454.3633005
14.94,40,1017.69,65.43,456.41
16.97,50.9,1012.31,82.65,464.9866995
6.42,35.57,1025.58,79.63,485.86
15.6,44.68,1018.35,85.91,465.5266995
21.52,66.51,1015.32,72.85,443.1633005
28.14,61.47,1009.69,64.66,435.35
8.36,38.91,1016.27,88.82,480.3833005
26.38,70.47,1007.36,76.91,432.3133005
30.2,70.02,1009.85,63.39,437.48
21.98,59.39,1015.25,84.52,448.4966995
25.54,48.41,1010.51,55.34,439.2866995
9.68,40.22,1007.6,89.97,477.8533005
22.38,63.31,1014.76,73.8,443.0066995
23.62,67.45,1014.63,59.8,441.1566995
13.25,43.7,1013.61,76.05,473.9266995
22.49,69.84,1006.78,73.76,439.2766995
33.13,74.34,999.57,48.34,435.4366995
14.95,42.99,1008.75,90.76,466.9033005
11.42,40.35,1011.55,82.71,480.4066995
28.56,74.22,1007.45,69.6,434.54
27.89,73.17,1009.85,64.22,431.1233005
14.6,42.32,1015.71,77.03,462.9633005
15.86,43.5,1021.22,75.38,459.42
13.78,40.73,1017.55,94.28,462.59
30.09,69.48,1009.51,53.24,433.4933005
24.6,57.85,1012.92,69.56,445.3833005
10.8,40.22,1011.25,84.57,478.21
9.08,36.71,1025.07,81.32,480.7266995
23.86,52.84,1006.56,48.94,444.66
16.69,40.56,1019.92,51.43,468.1933005
24.17,73.18,1011.72,86.1,435.5633005
19.68,56.65,1020.75,67.25,455.1833005
22.25,43.79,1015.78,52.68,460.2233005
24.81,60.95,1014.72,54.71,447.7966995
18.68,56.65,1020.38,80.26,457.4966995
23.64,69.94,1005.2,64.53,441.3666995
26.41,65.59,1010.69,73.78,443.1966995
28.82,77.24,1008.35,78.93,433.69
21.84,59.07,1008.84,96.5,446.9033005
30.63,53.3,1004.91,53.3,431.9766995
20.19,58.86,1014.3,71.64,450.67
25.54,69.13,1001.64,90.98,428.74
26.52,71.64,1008.27,75.3,436.0533005
10.38,40.92,1021.53,95.18,464.7533005
8.13,39.96,1026.07,95.84,477.12
20.2,64.45,1009.03,61.77,450.6233005
24.27,68.28,1005.43,67.63,445.23
13.97,53.82,1016.81,62.32,463.5333005
14.29,39.59,1010.93,94.53,464.7466995
33.11,77.54,1010.36,50.99,433.4766995
30.49,64.44,1013.43,51.73,436.3833005
22.68,58.82,1010.11,82.8,442.1533005
9.49,40.69,1015.09,91.31,478.3766995
21.71,76.86,1006.71,76.86,440.1166995
28.01,51.43,1011.6,49.2,451.5266995
16.62,39.99,1007.07,77.14,465.4466995
22.31,61.45,1009.25,98.56,437.05
19.78,63.09,1019.01,78.39,446.6333005
26.62,65.12,1016,43.24,441.22
30.24,68.3,1016.21,48.25,430.1133005
9.47,41.4,1026.49,87.9,477.9733005
9.39,41.79,1021.6,50.09,475.4366995
27.41,59.21,1013.3,50.93,438.39
25.36,74.99,1002.21,65.96,438.5433005
8.6,42.28,1008.58,80.15,485.9166995
10,39.66,1016.83,78.91,478.2633005
12.88,44.71,1018.73,51.95,470.8266995
8.42,43.14,1011.62,80.32,485.1966995
20.83,70.72,1009.56,89.37,444.7733005
20.14,46.93,1014.66,64.22,455.6966995
28.33,68.14,1004.63,71.21,429.5633005
23.78,58.86,1015.7,62.95,445.4966995
30.24,66.75,1017.95,55.66,436.7266995
6.18,41.38,1020.23,81.38,490.81
19.18,65.06,1015.99,77.06,446.5533005
10.88,44.63,1020.52,86.81,471.2766995
17.54,42.42,1008.97,67.67,472.9866995
26.31,68.51,1013.26,68.66,435.91
14.97,42.28,1007.31,79.25,466.62
23.07,69.23,1011.78,76.06,435.3733005
10.59,25.36,1009.59,100.16,472.6666995
8.64,39.69,1001.57,98.27,475.2566995
12.89,36.71,1013.36,87.29,475.13
7.78,39.18,1024.62,85.15,484.65
22.05,63.31,1012.39,76.95,444.37
16.01,43.69,1017.12,62.43,467.5966995
21.63,71.85,1009.44,76.89,434.1
17.64,57.76,1016.28,85.04,454.0433005
13.18,37.91,1018.09,88.84,471.3366995
22.17,70.47,1011.07,82.57,439.4333005
27.53,72.58,1009.13,89.06,428.83
9.64,39.35,1015.1,91.76,478.1033005
26.7,70.32,1011.04,86.41,440.1666995
17.78,50.66,1015.09,91.9,457.8166995
9.98,41.54,1019.7,80.79,481.9666995
25.54,60.37,1006.49,71.54,437.8466995
5.35,35.79,1013.23,93.53,483.2
27,69.34,1008.88,74.4,437.5533005
26.79,62.44,1011.51,72.46,442.2566995
18.55,46.48,1007.34,80.67,454.0766995
28.21,70.02,1010.58,51.34,444.1766995
15.8,53.82,1015.87,68.48,463.09
9.42,39.64,1010.86,74.03,478.05
9.26,41.66,1016.87,73.32,483.51
5.1,35.57,1027.17,80.49,488.2533005
26.03,70.32,1008.81,71.35,438.15
25.94,77.24,1007.97,84.82,431.1733005
8.53,38.18,1017.54,76.49,479.1533005
25.77,69.04,1009.66,65.49,443.6433005
5.9,45.87,1013.25,87,481.27
23.66,72.43,1008,89.49,437.3133005
21.7,64.69,1007.93,78.37,450.4666995
9.95,43.56,1014.85,82.62,479.5866995
28.29,69.13,1009.29,58.18,429.28
6.8,37.8,1021.09,70.02,487.6666995
25.3,59.43,1009.15,58.3,442.5
24.1,71.97,1009.92,91.27,443.09
27.07,74.87,1010.09,58.97,442.1766995
14.04,39.64,1011.09,87.22,472.31
5.71,40.77,1022.51,89.58,485.75
26.01,74.33,1015.69,81.22,434.1133005
12.35,40.73,1019.03,95.53,465.0033005
24.01,46.93,1013.3,52.24,446.6433005
22.78,62.44,1011.79,75.43,447.8266995
29.51,75.6,1017.92,50.61,432.8866995
20.73,41.1,1001.86,47.51,456.44
31.71,73.5,1010.63,40.17,430.45
10.55,41.26,1007.77,99.1,475.3066995
16.13,39.99,1007.04,80.49,465.25
18.5,51.43,1010.82,92.04,457.7133005
19.22,65.06,1015.05,82.5,445.2733005
5.54,41.38,1020.47,82.91,490.07
12.8,44.34,1016.52,86.73,475.1266995
22.78,71.77,1005.26,89.23,435.46
9.95,41.82,1033.09,69.44,475.8133005
5.95,39.48,1005.16,63.6,484.3633005
15.19,41.43,1011.34,89.67,472.1166995
22.01,49.39,1019.6,75.8,451.84
5.81,35.79,1012.14,92.28,486.1166995
15.02,37.64,1016.49,83.28,462.2233005
25.8,71.58,1010.08,85.14,433.4933005
19.94,58.96,1014.16,66.27,455.55
23.92,63.21,1012.52,86.51,445.26
22.39,59.04,1011.78,86.39,447.2266995
24.23,58.79,1009.8,75.75,444.01
22.77,69.84,1005.75,84.26,435.0433005
27.39,67.07,1006.17,58.2,439.7433005
27.55,68.08,1011.42,60.71,430.8833005
26.12,63.94,1017.97,44.81,439.7533005
30.91,70.32,1011.92,65.59,433.71
21.39,63.9,1013.44,70.95,451.0866995
21.78,51.43,1007.45,88.71,448.2666995
16.71,40.55,1004.45,81.64,462.4233005
26.28,75.23,1011.44,68.35,435.28
29.65,74.9,1003.22,71.09,431.6133005
18.61,44.06,1016.91,75.01,450.9733005
33.68,68.14,1002.75,56.05,425.8233005
24.78,68.94,1007.29,70.56,434.2233005
28.97,67.9,1006.19,65.81,432.9933005
26.28,73.06,1008.06,90.7,437.01
27.5,65.59,1011.23,65.37,441.27
25.69,59.07,1006.89,82.34,440.6
10.32,39.28,1016.56,94.13,480.5866995
22.86,47.43,1009.75,61.54,450.8233005
14.26,42.86,1011.33,88.37,472.8966995
27.87,70.79,1003.96,72.17,428.41
26.26,74.9,1003.85,81.94,439.1466995
19.65,45.01,1014.18,56.77,453.3366995
12.15,45.01,1018.89,90.02,466.3633005
27.59,59.21,1012.93,51.46,439.1966995
27.01,69.75,1009.78,81.29,442.57
10.39,40.96,1023.51,84.73,477.2933005
24.15,71.73,1009.76,85.16,436.55
24.74,59.39,1015.23,74.64,437.49
21.45,60.84,1017.86,82.8,443.2833005
23.06,56.85,1012.5,64.03,441.7366995
31.01,69.04,1009.14,52.81,442.07
31.24,68.3,1015.89,42.84,436.9066995
15.06,39.3,1019.63,63.32,465.8566995
25.14,49.02,1007.56,79.02,438.53
25.99,68.08,1013.13,59.14,440.4333005
1.81,39.42,1026.92,76.97,490.55
31.86,69.59,1008.61,59.74,435.72
13.1,40.55,1007.59,95.46,472.37
26.05,73.88,1005.67,82.08,438.2533005
29.04,62.26,1010.63,56.6,435.6766995
7.24,38.06,1020.6,85.36,483.5366995
17.32,44.34,1019.52,56.24,470.5066995
32.4,68.14,1004.44,34.53,427.6166995
19.31,52.72,1024.93,53.93,455.25
26.04,52.84,1005.68,65.18,439.36
20.46,54.2,1011.4,84,446.3933005
4.16,35.47,1017.72,88.49,484.9933005
20.98,43.77,1010.67,62.73,451.5866995
24.1,68.08,1012.73,65.24,440.33
9.44,41.4,1027.64,86.22,472.2333005
29.98,76.09,1007.62,75.6,432
12.8,42.18,1016.27,83.9,467.69
26.72,56.9,1007.12,58.54,435.16
30.28,58.9,1005.03,54.59,439.06
24.56,58.82,1011.42,72.47,442.76
22.19,60.37,1008.45,92.43,439.0433005
8.72,36.25,1029.31,85.73,478.2333005
3.38,41.31,998.79,97.76,489.11
17.68,53.16,1013.09,82.79,456.86
17.7,50.88,1015.44,89.57,458.4866995
18.77,52.08,1004.02,99.86,449.62
25.38,63.87,1018.7,52.48,442.13
11.52,39.18,1023.43,83.29,474.35
12.28,41.49,1019.73,94.79,467.44
16.29,44.34,1019.49,59.36,470.5066995
24.49,49.82,1017.09,64.02,453.1266995
27.4,77.24,1007.65,78.13,434.0333005
14.04,40.83,1008.98,82.04,468.0433005
22.59,65.06,1014.36,62.44,442.8933005
23.43,63.94,1010.64,89.29,440.16
29.24,74.67,1015.81,59.95,430.9033005
29.35,68.51,1007.63,70.67,431.9266995
33.87,71.32,1007.91,39.48,435.89
16.71,46.18,1012.06,96.6,460.1066995
19.45,46.33,1013.39,99.52,451.1133005
20.82,63.77,1014.28,86.37,448.9
27.31,68.14,1005.73,50.74,439.5366995
22.93,63.13,1011.6,77.09,449.7266995
22.98,58.46,1016.06,72.69,443.3433005
12.38,40.6,1013.86,85.35,470.8233005
25.5,67.83,1009.29,61.29,437.49
24.24,68.3,1018.03,81.51,435.4133005
13.89,45.08,1024.64,82.29,466.0333005
24.97,54.2,1012.68,74.25,439.71
20.08,58.12,1015.53,80.84,455.85
11.29,35.76,1019.32,58.91,475.4466995
25.72,66.86,1007.47,69.14,441.6766995
27.78,60.07,1014.66,53.74,441.1366995
10.22,37.83,1005.94,93.53,473.4966995
25.46,70.32,1010.65,64.7,434.7866995
25.14,73.67,1006.94,88.51,430.89
25.03,60.27,1017.9,72.04,438.24
21.96,71.85,1009.38,75.98,441.52
22.74,58.12,1015.16,79.58,446.1533005
19.67,44.89,1009.43,73.88,456.9066995
20.32,39.72,1001.38,57.21,457.8866995
13.08,39.28,1012.41,77.98,475.8366995
26.42,59.27,1012.9,65.38,442.2333005
22.61,42.8,1014.24,69.71,460.26
11.46,39.82,1012.09,86.2,477.99
8.07,41.17,1019.4,86.43,486.2466995
12.32,41.62,1012.16,88.37,455.71
19.8,49.15,1020.88,61.88,460.0733005
18.88,40.79,1004.98,92.65,459.06
16.64,39.64,1008.7,81.79,461.7833005
10.72,40.81,1016.51,80.26,472.9333005
21.5,50.59,1017.08,65.28,455.5066995
20.59,59.8,1015.27,77.94,452.1233005
30.93,73.42,1010.98,56.42,434.1466995
19.9,56.53,1020.52,78.05,458.1866995
7.47,40.64,1020.47,94.8,476.3733005
31.33,58.9,1003.77,52.34,437.8333005
25.45,67.83,1009.47,57.97,431.6566995
25.88,69.13,1002.44,85.67,426.14
29.59,74.78,1009.45,55.75,436.77
12.04,41.58,1018.02,88.91,466.1566995
23.88,54.2,1012.81,64.52,446.6766995
27.23,44.05,1005.69,58.91,440.2
26.52,77.17,1008.71,92.32,434.1866995
30.64,74.87,1009.44,59.01,437.43
24.16,65.06,1013.88,58.96,444.0266995
18.86,51.43,1010.27,86,445.2033005
10.42,41.26,1008.48,96.76,472.54
5.09,42.85,1013.78,91.34,481.24
28.8,71.58,1010.51,59.87,434.82
6.38,40.07,1018.53,60.2,494.6666995
5.18,41.31,1000.59,92.14,483.4933005
9.54,41.17,1019.79,65.61,479.4733005
10.82,44.63,1020.64,90.26,471.5233005
20.72,63.94,1017.17,59.83,445.9833005
27.71,74.34,998.14,71.85,432.4933005
28.39,65.51,1014.52,66.48,440.4866995
21.97,58.12,1015.29,77.47,451.3066995
27.01,43.77,1011.18,46.58,442.3466995
11.34,41.54,1020.25,75.83,478.9466995
9.32,41.39,1020.03,70.21,481.88
8.43,40.69,1020.36,87.28,486.6466995
18.42,60.1,1009.77,86.75,451.93
14.66,42.07,1018.14,84.68,462.77
21.75,60.27,1018.55,87.81,445.8966995
13.28,43.8,1023.17,63.98,468.4866995
20.17,56.03,1019.47,56.77,458.04
29,69.13,1001.22,52.96,427.2066995
19.44,48.7,1008.66,94.71,443.1933005
31.11,74.16,1012.2,58.86,435.69
20.45,58.96,1014.53,65.36,452.5533005
19.66,45.01,1014.42,60.14,455.1566995
19.78,50.32,1008.62,96.4,447.5233005
23.9,61.41,1011.95,67.87,450.2833005
11.11,37.5,1013.68,73.67,475.0266995
9.13,39.04,1022.36,74.6,483.24
19.78,44.71,1015.7,29.43,467.1966995
30.8,70.94,1007.06,63.09,432.44
29.73,73.06,1010.27,84.84,431.0233005
26.93,72.99,1007.33,78.85,431.4733005
26.98,43.77,1010.95,40.8,444.3433005
14.84,38.91,1013.78,69.27,467.83
32.41,67.83,1008.54,55.96,428.5566995
16.37,53.16,1014.89,74.84,459.52
15.85,46.18,1013.14,97.8,461.1733005
14.48,39,1016.75,75.97,464.56
9.45,41.4,1027.06,87.35,479
29,70.72,1009.51,67.72,439.2566995
21.01,44.05,1010.61,64.12,445.07
20.28,57.25,1010.12,88.42,452.03
25.96,71.64,1003.84,86.83,431.2233005
25.61,58.86,1013.9,54.9,444.77
12.23,41.58,1018.76,87.66,464.45
8.48,38.5,1013.5,66.51,485.29
24.8,72.24,1011.58,83.61,436.9566995
14.51,49.83,1006.27,91.65,458.7433005
23.56,51.86,1014.04,73.9,448.04
10.39,40.22,1006.59,87.77,477.4333005
11.99,38.28,1013.65,91.31,467.5233005
7.22,41.01,1025.19,97.27,474.4433005
7.77,40.27,1010.25,83.65,485.54
25.21,75.6,1017.19,69.84,447.5466995
23.04,48.06,1014.16,54.99,457.6533005
31.14,67.32,1013.93,38.37,434.9333005
28.18,71.14,1011.56,48.03,431.0133005
10.1,40.22,1007.1,90.36,478.43
20.94,44.78,1008.14,35.7,463.8633005
10.07,34.69,1028.09,70.52,478.65
19.46,56.89,1014.02,84.95,449.5666995
13.48,41.26,1021.92,78.24,465.1733005
24.33,60.32,1015.49,59.95,447.0666995
18.59,43.14,1011.92,52.63,464.48
10.73,44.92,1025.1,85.4,478.5166995
27.19,71.58,1010.85,76.1,438.4766995
11.83,44.6,1018.49,89.06,468.2533005
14.71,44,1024.98,85.08,462.87
9.75,52.72,1026.03,78.53,475.1166995
31.04,66.54,1003.83,53.05,431.66
32.96,68.31,1010.39,42.33,443.57
28.82,64.79,1016.74,56.34,445.1
24.12,58.66,1011.55,58.96,450.69
28.43,68.08,1011.32,58.19,434.7566995
6.93,38.68,1017.61,61.28,484.0766995
11.81,40.75,1016.13,84.14,475.5133005
25.99,71.32,1007.17,83.23,432.41
27.52,66.25,1008.21,78.8,440.2166995
23.03,68.08,1012.63,70.37,443.4166995
18.55,41.85,1015.24,62.47,465.8033005
9.26,40.78,1023.61,88.48,471.79
24.51,65.12,1016.18,62.39,445.7533005
13.5,54.3,1016.2,77.46,468.92
14.39,44.21,1019.77,85.7,463.3233005
14.39,44.84,1023.55,91.14,464.15
20.67,70.02,1010.42,94.09,447.0433005
15.5,40.12,1012.79,96.75,458.7033005
24.34,48.78,1018,73.44,448.54
11.21,39.85,1013.01,75.55,478.9033005
7.03,41.74,1021.92,86.44,486.91
12.12,38.28,1013.7,91.27,471.2966995
31.53,70.36,1006.29,57.11,438.71
10.31,40.67,1017.61,69.61,486.9566995
30.39,66.54,1002.7,59.15,427.1833005
13.45,45.87,1008.42,87.74,464.59
25.02,59.44,1012.49,73.65,445.7866995
25.04,70.47,1006.82,84.75,431.3933005
27.78,73.56,1007.05,95.32,436.5
23.21,73.42,1010.34,88.29,439.66
10.24,39.28,1010.13,81.61,477.53
11.38,39.22,1018.62,57.14,472.0033005
18.15,58.46,1017.42,88.24,447.7733005
22.51,68.63,1015.1,57.19,450.75
20.04,58.2,1017.56,74.31,448.92
22.31,43.43,1010.64,56.44,447.9633005
19.02,52.72,1025.44,51.9,459.8633005
27.33,66.17,1011.06,64.55,443.89
23.25,51.86,1013.54,78.34,448.5133005
16.65,49.69,1014.01,91,461.7366995
17.14,41.66,1010.97,57.66,465.0866995
20.86,63.73,1008.54,96.83,438.7133005
20.76,70.72,1009.73,89.04,450.5566995
24.05,70.4,1006.83,92.35,443.7766995
28.34,73.68,1015.05,76.73,432
14.72,43.34,1013.07,85.61,464.22
13.56,40.03,1017.73,83.76,474.2966995
25.66,77.54,1008.22,78.42,434.5266995
24.18,66.48,1003.3,70.99,435.0766995
30.24,69.88,1007.9,61.46,438.0766995
23.79,59.44,1012.53,79.48,446.9633005
29.17,73.17,1009.87,60.97,430.3633005
15.8,40.66,1016.15,88.24,460.2566995
11.15,40.64,1020.65,97.95,476.0833005
13.19,44.88,1017.61,94.95,469.3866995
15.42,37.85,1009.89,85.8,465.6233005
26.06,54.5,1015.52,67.12,451.67
12.41,41.16,1017.45,93.64,465.7866995
25.42,75.6,1017.39,77.63,438.24
5.15,35.19,1018.63,93.94,490.1266995
28.13,68.12,1012.6,44.71,434.1433005
26.35,49.5,1012.67,41.34,460.1166995
18.26,49.64,1024.92,62.82,460.8933005
8.34,40.96,1023.28,89.45,482.2133005
24.43,59.87,1019.08,60.57,441.61
27.25,69.98,1008.55,59.55,433.1466995
10.8,40.69,1014.3,87.44,479.8966995
29.17,72.99,1006.86,64.92,430.59
20.77,45.87,1008.07,76.22,452.71
20.62,43.43,1009.93,64.02,447.3633005
10.93,39.22,1019.44,64.94,471.5633005
9.33,44.03,1011.73,86.04,474.15
26.75,70.32,1007.61,54.09,431.7533005
14.09,41.2,1016.45,67.27,470.7133005
12.88,38.53,1010.95,87.16,468.6266995
16.85,50.9,1013.26,83.94,460.68
26.95,70.79,1004.09,75.35,428.3633005
10.02,41.44,1017.37,77.65,479.63
9.32,36.3,1027.67,73.25,479.52
28.75,64.84,1009.61,58.24,439.5933005
27.55,73.68,1013.62,81.13,430.1533005
13.56,39.52,1016.61,78.35,468.9633005
22.17,65.61,1014.71,70.91,448.2033005
8.9,41.4,1030.83,85.63,471.2433005
26.53,63.87,1017.38,48.53,443.4033005
27.07,65.59,1012.14,63.93,442.71
11.68,40.23,1018.49,83.43,473.7633005
22.79,69.13,1010.87,91.47,439.7866995
17.57,46.21,1014.09,80.81,453.29
12.04,42.34,1019.72,94.67,463.6533005
27.29,71.32,1006.39,81.59,433.5433005
13.7,34.03,1018.82,69.07,468.4933005
22.89,80.25,1006.38,80.25,444.4433005
30.07,69.82,1010.39,57.53,435.6733005
32.07,70.94,1006.91,49.9,432.33
25.76,63.94,1018.49,42.14,447.4866995
15.55,43.02,1011.97,44.66,466.2
27.95,73.5,1010.42,58.01,437.1566995
13.04,41.04,1026.27,69.75,463.2033005
10.61,43.79,1016.03,76.33,480.28
15.59,52.05,1013.67,78.55,457.7766995
20,56.53,1020.43,75.94,454.86
11.17,39.72,1002.4,81.4,474.64
14.04,40.2,1013.29,89.54,466.9566995
11.61,39.69,1006.85,83.69,469.0733005
11.84,39.28,1016.97,90.52,475.8033005
11.94,44.2,1017.97,82.93,475.7266995
25.11,58.79,1015.99,60.55,444.0466995
25.37,58.33,1013.49,51.42,442.7533005
14.44,40.1,1015.51,79.78,468.19
19.15,44.34,1019.54,48.09,470.5066995
21.42,56.89,1014.39,84.05,443.1533005
12.65,44,1023.03,88.73,469.7533005
18.33,52.08,1001.78,100.09,446.5233005
12.54,44.03,1007.05,84.03,473.5666995
10.08,41.16,1023.14,96.03,470.8766995
12.31,41.06,1021.19,74.38,474.0533005
14.56,25.88,1009.46,78.22,464.5833005
19.29,67.71,1007.94,63.71,450.9866995
11.82,41.74,1022.36,74.06,474.5033005
6.61,38.68,1017.5,63.88,485.5866995
16.31,52.75,1024.4,55.69,454.8733005
17.16,53.16,1013.2,82.85,456.93
12.24,40.96,1023.52,81.09,473.0533005
24.75,63.57,1010.47,84.24,443.5933005
27.31,64.44,1014.65,57.27,442.77
25.27,67.07,1006.34,66.35,447.5166995
8.3,36.3,1015.97,60.62,478.8733005
15.98,41.48,1017,55.73,458.0166995
26.28,68.14,1005.61,53.17,434.0033005
7.1,41.74,1022.25,91.07,485.8266995
25.96,63.77,1013.24,65.43,445.26
11.04,41.74,1022.6,77.51,478.9066995
17.51,68.28,1004.36,94.87,451.2966995
19.88,47.03,1012.27,91.99,454.7333005
27.53,70.32,1007.75,49.31,433.72
26.38,65.12,1016.1,47.57,441.07
12.99,42.34,1018.04,96.25,467.6866995
23.27,64.69,1006.84,70.53,436.3733005
17.2,40.55,1000.68,72.67,460.8433005
28.31,64.79,1016.58,60.88,440.96
14.66,42.77,1019.37,79.79,461.8933005
5.78,40.62,1016.55,84.98,484.13
17.35,47.83,1006.71,80.57,453.96
16.85,42.24,1017.43,66.01,470.9233005
31.85,69.04,1008.35,46.09,434.79
15.56,41.1,1003.55,76.92,464.42
13.8,42.99,1007.16,67.28,469.2233005
22.84,61.87,1010.63,51.67,444.4266995
13.16,54.3,1017.33,82.43,470.1066995
13.05,34.03,1018.31,64.99,474.3966995
26.75,58.33,1013.55,45.47,444.09
26.12,75.6,1017.41,72.31,437.9733005
7.09,43.65,1019.6,72.1,485.1266995
18.94,47.83,1005.18,78.59,453.4833005
17.7,43.69,1016.98,61.98,460.9233005
19.65,62.1,1019.46,77.82,449.13
25.63,48.92,1009.99,34.64,439.87
18.8,44.71,1016.56,31.29,459.85
15.24,37.87,1020.52,84.49,464.7966995
21.09,67.07,1004.38,89.01,446.4566995
22.32,70.47,1010.97,83.16,441.87
15.79,50.88,1014.58,99.9,461.8966995
